id,height,height_vs_avg
217622,82,Above Avg
217682,82,Above Avg
218012,62,Below Avg
218037,65,Below Avg
218052,53,Below Avg
218173,81,Above Avg
218235,67,Above Avg
218323,74,Above Avg
218511,76,Above Avg
218534,67,Above Avg
218566,51,Below Avg
218694,57,Below Avg
218871,58,Below Avg
218900,73,Above Avg
219016,53,Below Avg
219130,69,Above Avg
219149,67,Above Avg
219221,53,Below Avg
219317,71,Above Avg
219417,70,Above Avg
219432,79,Above Avg
219475,77,Above Avg
219507,62,Below Avg
219555,51,Below Avg
219650,78,Above Avg
219662,56,Below Avg
219935,82,Above Avg
220122,55,Below Avg
220205,67,Above Avg
220238,75,Above Avg
220274,80,Above Avg
220380,81,Above Avg
220461,67,Above Avg
220527,60,Below Avg
220569,82,Above Avg
220851,57,Below Avg
220909,57,Below Avg
220952,57,Below Avg
220978,50,Below Avg
220985,81,Above Avg
221110,55,Below Avg
221115,72,Above Avg
221380,66,Below Avg
221465,62,Below Avg
221559,61,Below Avg
221683,65,Below Avg
221713,57,Below Avg
221769,60,Below Avg
221885,66,Below Avg
221958,77,Above Avg
222191,61,Below Avg
222248,75,Above Avg
222337,56,Below Avg
222395,57,Below Avg
222441,65,Below Avg
222842,78,Above Avg
222884,68,Above Avg
222953,79,Above Avg
223124,68,Above Avg
223262,70,Above Avg
223531,59,Below Avg
223624,74,Above Avg
223767,55,Below Avg
223787,76,Above Avg
224132,61,Below Avg
224299,51,Below Avg
224334,72,Above Avg
224648,52,Below Avg
224833,76,Above Avg
224850,54,Below Avg
225019,75,Above Avg
225055,76,Above Avg
225150,53,Below Avg
225189,61,Below Avg
225269,68,Above Avg
225289,60,Below Avg
225303,64,Below Avg
225456,75,Above Avg
225458,80,Above Avg
225577,56,Below Avg
225649,75,Above Avg
225653,69,Above Avg
225716,78,Above Avg
225759,80,Above Avg
225831,81,Above Avg
225993,65,Below Avg
226011,52,Below Avg
226145,80,Above Avg
226183,80,Above Avg
226248,50,Below Avg
226278,59,Below Avg
226283,55,Below Avg
226287,52,Below Avg
226396,82,Above Avg
226480,62,Below Avg
226524,56,Below Avg
226600,65,Below Avg
226733,59,Below Avg
227166,72,Above Avg
227213,51,Below Avg
227267,61,Below Avg
227458,80,Above Avg
227547,66,Below Avg
227814,52,Below Avg
227827,50,Below Avg
227998,56,Below Avg
228252,63,Below Avg
228313,60,Below Avg
228375,63,Below Avg
228399,71,Above Avg
228432,76,Above Avg
228443,53,Below Avg
228566,66,Below Avg
228602,53,Below Avg
228647,74,Above Avg
228714,79,Above Avg
228747,80,Above Avg
228906,69,Above Avg
229141,53,Below Avg
229149,73,Above Avg
229180,58,Below Avg
229401,60,Below Avg
229509,55,Below Avg
229692,51,Below Avg
229752,60,Below Avg
229811,76,Above Avg
230021,61,Below Avg
230142,82,Above Avg
230208,50,Below Avg
230274,52,Below Avg
230401,65,Below Avg
230437,75,Above Avg
230542,74,Above Avg
230597,62,Below Avg
230615,56,Below Avg
230626,54,Below Avg
230638,72,Above Avg
230822,57,Below Avg
230931,64,Below Avg
230933,58,Below Avg
231014,66,Below Avg
231055,76,Above Avg
231082,81,Above Avg
231106,53,Below Avg
231153,70,Above Avg
231247,78,Above Avg
231319,76,Above Avg
231336,56,Below Avg
231345,51,Below Avg
231504,69,Above Avg
231505,59,Below Avg
231758,78,Above Avg
231760,61,Below Avg
231907,66,Below Avg
231914,80,Above Avg
231943,64,Below Avg
231955,63,Below Avg
232054,70,Above Avg
232075,57,Below Avg
232164,66,Below Avg
232476,67,Above Avg
232580,70,Above Avg
232668,76,Above Avg
232750,56,Below Avg
232759,82,Above Avg
232814,57,Below Avg
232922,67,Above Avg
233030,59,Below Avg
233048,76,Above Avg
233201,64,Below Avg
233260,52,Below Avg
233295,60,Below Avg
233560,50,Below Avg
233750,57,Below Avg
233867,78,Above Avg
233903,52,Below Avg
234065,52,Below Avg
234066,74,Above Avg
234140,69,Above Avg
234553,50,Below Avg
234562,59,Below Avg
234619,54,Below Avg
234751,53,Below Avg
234773,52,Below Avg
234935,77,Above Avg
235131,62,Below Avg
235321,52,Below Avg
235534,52,Below Avg
235543,69,Above Avg
235572,79,Above Avg
235640,80,Above Avg
235880,65,Below Avg
235946,64,Below Avg
235990,76,Above Avg
236103,68,Above Avg
236255,66,Below Avg
236450,58,Below Avg
236541,79,Above Avg
236668,77,Above Avg
236851,62,Below Avg
236928,81,Above Avg
236952,72,Above Avg
236971,63,Below Avg
237122,66,Below Avg
237209,53,Below Avg
237251,63,Below Avg
237270,64,Below Avg
237423,50,Below Avg
237474,71,Above Avg
237602,76,Above Avg
237654,76,Above Avg
237847,57,Below Avg
237854,66,Below Avg
237952,54,Below Avg
238061,79,Above Avg
238172,63,Below Avg
238290,63,Below Avg
238318,57,Below Avg
238574,67,Above Avg
238665,62,Below Avg
238666,66,Below Avg
238685,69,Above Avg
238712,78,Above Avg
239146,53,Below Avg
239258,56,Below Avg
239318,67,Above Avg
239375,68,Above Avg
239551,66,Below Avg
239564,51,Below Avg
239799,73,Above Avg
239897,78,Above Avg
239913,74,Above Avg
239952,52,Below Avg
239959,82,Above Avg
240310,66,Below Avg
240377,71,Above Avg
240485,80,Above Avg
240498,62,Below Avg
240519,53,Below Avg
240613,78,Above Avg
240643,70,Above Avg
240653,59,Below Avg
240834,56,Below Avg
240863,66,Below Avg
240932,68,Above Avg
241119,82,Above Avg
241148,63,Below Avg
241223,72,Above Avg
241264,54,Below Avg
241666,64,Below Avg
241708,55,Below Avg
241767,82,Above Avg
241821,53,Below Avg
241889,77,Above Avg
241914,75,Above Avg
242083,67,Above Avg
242261,75,Above Avg
242403,76,Above Avg
242442,71,Above Avg
242509,63,Below Avg
242649,68,Above Avg
242757,72,Above Avg
242787,57,Below Avg
242870,55,Below Avg
242941,75,Above Avg
243004,66,Below Avg
243044,60,Below Avg
243188,50,Below Avg
243353,72,Above Avg
243368,62,Below Avg
243406,62,Below Avg
243542,67,Above Avg
243575,68,Above Avg
243912,63,Below Avg
243973,59,Below Avg
244125,67,Above Avg
244187,67,Above Avg
244194,60,Below Avg
244247,79,Above Avg
244364,80,Above Avg
244407,51,Below Avg
244846,51,Below Avg
244886,63,Below Avg
245062,61,Below Avg
245078,52,Below Avg
245236,50,Below Avg
245357,56,Below Avg
245423,68,Above Avg
245471,76,Above Avg
245589,80,Above Avg
245787,76,Above Avg
245835,66,Below Avg
246038,69,Above Avg
246093,78,Above Avg
246142,66,Below Avg
246171,74,Above Avg
246216,51,Below Avg
246239,69,Above Avg
246483,72,Above Avg
246502,68,Above Avg
246742,67,Above Avg
246823,80,Above Avg
246854,52,Below Avg
246900,51,Below Avg
247091,62,Below Avg
247209,57,Below Avg
247300,56,Below Avg
247337,70,Above Avg
247344,80,Above Avg
247361,73,Above Avg
247439,73,Above Avg
247514,56,Below Avg
247571,76,Above Avg
247701,72,Above Avg
247757,73,Above Avg
247782,50,Below Avg
248270,68,Above Avg
248419,50,Below Avg
248426,76,Above Avg
248444,52,Below Avg
248480,50,Below Avg
248553,53,Below Avg
248559,50,Below Avg
248578,51,Below Avg
248636,52,Below Avg
248739,80,Above Avg
248764,73,Above Avg
248771,68,Above Avg
248868,77,Above Avg
249034,60,Below Avg
249096,70,Above Avg
249414,68,Above Avg
249445,81,Above Avg
249542,58,Below Avg
249543,50,Below Avg
249601,72,Above Avg
249722,78,Above Avg
249753,72,Above Avg
249758,65,Below Avg
249833,61,Below Avg
249886,51,Below Avg
249962,55,Below Avg
250134,76,Above Avg
250190,55,Below Avg
250366,65,Below Avg
250571,63,Below Avg
250613,53,Below Avg
250772,64,Below Avg
250959,65,Below Avg
251014,59,Below Avg
251078,52,Below Avg
251082,55,Below Avg
251105,74,Above Avg
251182,76,Above Avg
251280,58,Below Avg
251330,79,Above Avg
251350,61,Below Avg
251582,60,Below Avg
251666,50,Below Avg
251727,81,Above Avg
251760,77,Above Avg
251772,72,Above Avg
251803,54,Below Avg
251810,72,Above Avg
251845,62,Below Avg
251947,73,Above Avg
252132,66,Below Avg
252158,60,Below Avg
252180,78,Above Avg
252181,65,Below Avg
252261,66,Below Avg
252349,77,Above Avg
252575,78,Above Avg
252637,64,Below Avg
252983,61,Below Avg
252996,61,Below Avg
253075,68,Above Avg
253302,51,Below Avg
253306,82,Above Avg
253355,62,Below Avg
253368,81,Above Avg
253689,82,Above Avg
253800,53,Below Avg
253855,66,Below Avg
253892,81,Above Avg
253913,73,Above Avg
254252,65,Below Avg
254319,62,Below Avg
254760,71,Above Avg
254801,62,Below Avg
254803,54,Below Avg
254910,71,Above Avg
255104,57,Below Avg
255365,68,Above Avg
255436,80,Above Avg
255504,51,Below Avg
255588,52,Below Avg
255610,82,Above Avg
255684,67,Above Avg
255686,75,Above Avg
255768,77,Above Avg
255770,51,Below Avg
255912,61,Below Avg
256116,63,Below Avg
256280,52,Below Avg
256297,70,Above Avg
256306,61,Below Avg
256457,64,Below Avg
256481,62,Below Avg
256535,70,Above Avg
256544,72,Above Avg
256604,57,Below Avg
256631,77,Above Avg
256848,81,Above Avg
256983,79,Above Avg
257087,61,Below Avg
257214,56,Below Avg
257315,50,Below Avg
257325,58,Below Avg
257367,58,Below Avg
257411,80,Above Avg
257671,55,Below Avg
257810,78,Above Avg
257968,76,Above Avg
257979,54,Below Avg
257981,64,Below Avg
258108,60,Below Avg
258154,75,Above Avg
258172,80,Above Avg
258220,64,Below Avg
258248,56,Below Avg
258307,76,Above Avg
258329,63,Below Avg
258458,51,Below Avg
258612,52,Below Avg
258674,81,Above Avg
258679,60,Below Avg
258739,71,Above Avg
258814,56,Below Avg
258846,57,Below Avg
258907,73,Above Avg
258923,53,Below Avg
259002,72,Above Avg
259059,64,Below Avg
259141,63,Below Avg
259166,74,Above Avg
259203,78,Above Avg
259254,78,Above Avg
259419,50,Below Avg
259519,63,Below Avg
259578,71,Above Avg
259678,73,Above Avg
259905,63,Below Avg
259999,75,Above Avg
260023,72,Above Avg
260364,67,Above Avg
260421,54,Below Avg
260824,58,Below Avg
260885,68,Above Avg
260957,59,Below Avg
261067,72,Above Avg
261383,80,Above Avg
261424,76,Above Avg
261443,78,Above Avg
261550,63,Below Avg
261563,66,Below Avg
261726,56,Below Avg
261798,68,Above Avg
262654,61,Below Avg
262810,80,Above Avg
262814,65,Below Avg
262874,50,Below Avg
262944,50,Below Avg
263073,80,Above Avg
263345,63,Below Avg
263348,72,Above Avg
263493,79,Above Avg
263533,73,Above Avg
263558,65,Below Avg
263817,65,Below Avg
263855,67,Above Avg
264005,51,Below Avg
264081,59,Below Avg
264111,77,Above Avg
264191,57,Below Avg
264236,69,Above Avg
264464,64,Below Avg
264519,63,Below Avg
264672,65,Below Avg
264734,82,Above Avg
264907,80,Above Avg
265188,78,Above Avg
265441,75,Above Avg
265570,59,Below Avg
265633,66,Below Avg
265639,70,Above Avg
265713,74,Above Avg
265774,53,Below Avg
265845,60,Below Avg
266040,52,Below Avg
266093,59,Below Avg
266102,55,Below Avg
266528,51,Below Avg
266786,72,Above Avg
267084,57,Below Avg
267100,75,Above Avg
267134,50,Below Avg
267154,54,Below Avg
267419,71,Above Avg
267503,64,Below Avg
267779,64,Below Avg
267824,76,Above Avg
267828,60,Below Avg
267882,58,Below Avg
267924,56,Below Avg
267927,54,Below Avg
267972,60,Below Avg
268139,74,Above Avg
268209,58,Below Avg
268430,54,Below Avg
268545,62,Below Avg
268564,76,Above Avg
268675,70,Above Avg
268783,71,Above Avg
268889,73,Above Avg
268925,72,Above Avg
268935,73,Above Avg
268943,81,Above Avg
269000,70,Above Avg
269007,60,Below Avg
269208,56,Below Avg
269486,81,Above Avg
269778,71,Above Avg
269855,79,Above Avg
269885,62,Below Avg
270043,62,Below Avg
270063,80,Above Avg
270097,56,Below Avg
270112,70,Above Avg
270114,77,Above Avg
270202,56,Below Avg
270260,61,Below Avg
270291,52,Below Avg
270433,76,Above Avg
270494,67,Above Avg
270529,78,Above Avg
270536,77,Above Avg
270792,64,Below Avg
270828,67,Above Avg
270913,66,Below Avg
270967,70,Above Avg
271075,50,Below Avg
271094,81,Above Avg
271124,52,Below Avg
271157,64,Below Avg
271162,51,Below Avg
271166,62,Below Avg
271198,82,Above Avg
271301,77,Above Avg
271643,58,Below Avg
271749,52,Below Avg
271762,51,Below Avg
271763,79,Above Avg
271885,69,Above Avg
271902,59,Below Avg
271955,52,Below Avg
272018,60,Below Avg
272059,75,Above Avg
272087,75,Above Avg
272157,70,Above Avg
272187,72,Above Avg
272225,79,Above Avg
272244,64,Below Avg
272261,68,Above Avg
272263,53,Below Avg
272365,76,Above Avg
272495,60,Below Avg
272529,61,Below Avg
272535,81,Above Avg
272570,60,Below Avg
272800,69,Above Avg
272928,69,Above Avg
273161,51,Below Avg
273305,76,Above Avg
273382,51,Below Avg
273403,67,Above Avg
273410,55,Below Avg
273437,58,Below Avg
273541,53,Below Avg
273549,69,Above Avg
273733,79,Above Avg
274050,64,Below Avg
274323,60,Below Avg
274427,55,Below Avg
274462,75,Above Avg
274472,61,Below Avg
274530,73,Above Avg
274556,75,Above Avg
274567,70,Above Avg
274574,56,Below Avg
274709,59,Below Avg
274710,60,Below Avg
274713,65,Below Avg
274813,59,Below Avg
274939,53,Below Avg
274976,59,Below Avg
275007,77,Above Avg
275018,64,Below Avg
275073,52,Below Avg
275107,82,Above Avg
275242,82,Above Avg
275317,52,Below Avg
275361,74,Above Avg
275457,79,Above Avg
275482,73,Above Avg
275725,50,Below Avg
275758,82,Above Avg
275831,79,Above Avg
275844,75,Above Avg
275847,73,Above Avg
276078,72,Above Avg
276102,61,Below Avg
276245,65,Below Avg
276397,57,Below Avg
276413,81,Above Avg
276473,54,Below Avg
276555,64,Below Avg
276672,72,Above Avg
277132,72,Above Avg
277270,65,Below Avg
277310,50,Below Avg
277341,68,Above Avg
277467,52,Below Avg
277599,64,Below Avg
277697,73,Above Avg
277698,72,Above Avg
277761,75,Above Avg
278056,78,Above Avg
278151,54,Below Avg
278161,81,Above Avg
278269,74,Above Avg
278310,69,Above Avg
278353,61,Below Avg
278506,81,Above Avg
278593,58,Below Avg
278654,67,Above Avg
278763,54,Below Avg
278803,60,Below Avg
278814,58,Below Avg
278833,67,Above Avg
278852,54,Below Avg
278866,71,Above Avg
279162,55,Below Avg
279338,74,Above Avg
279503,61,Below Avg
279856,66,Below Avg
279952,65,Below Avg
279993,51,Below Avg
280163,77,Above Avg
280229,71,Above Avg
280299,73,Above Avg
280489,53,Below Avg
280503,60,Below Avg
280614,58,Below Avg
280678,77,Above Avg
280818,52,Below Avg
280840,72,Above Avg
280855,82,Above Avg
280908,53,Below Avg
280937,68,Above Avg
281159,69,Above Avg
281162,64,Below Avg
281179,73,Above Avg
281201,71,Above Avg
281231,65,Below Avg
281276,63,Below Avg
281277,56,Below Avg
281377,68,Above Avg
281605,79,Above Avg
281664,80,Above Avg
281726,78,Above Avg
281750,76,Above Avg
281851,68,Above Avg
282029,78,Above Avg
282061,63,Below Avg
282063,81,Above Avg
282118,82,Above Avg
282121,63,Below Avg
282264,55,Below Avg
282343,81,Above Avg
282450,74,Above Avg
282712,58,Below Avg
282740,65,Below Avg
282763,71,Above Avg
282839,72,Above Avg
282910,62,Below Avg
283043,52,Below Avg
283045,73,Above Avg
283209,71,Above Avg
283219,50,Below Avg
283294,75,Above Avg
283445,55,Below Avg
283512,82,Above Avg
283683,64,Below Avg
283822,57,Below Avg
283929,65,Below Avg
284138,62,Below Avg
284166,58,Below Avg
284172,81,Above Avg
284194,59,Below Avg
284195,70,Above Avg
284199,63,Below Avg
284283,59,Below Avg
284299,62,Below Avg
284354,55,Below Avg
284515,78,Above Avg
284739,76,Above Avg
284814,74,Above Avg
285122,82,Above Avg
285145,61,Below Avg
285181,72,Above Avg
285198,63,Below Avg
285301,70,Above Avg
285368,81,Above Avg
285494,61,Below Avg
285623,64,Below Avg
286303,77,Above Avg
286482,77,Above Avg
286729,73,Above Avg
286806,78,Above Avg
286890,66,Below Avg
287095,72,Above Avg
287122,70,Above Avg
287151,64,Below Avg
287178,54,Below Avg
287187,72,Above Avg
287233,80,Above Avg
287445,82,Above Avg
287567,69,Above Avg
287627,58,Below Avg
287643,56,Below Avg
287647,65,Below Avg
287679,54,Below Avg
287882,77,Above Avg
287929,51,Below Avg
288117,65,Below Avg
288146,64,Below Avg
288268,79,Above Avg
288355,65,Below Avg
288411,80,Above Avg
288470,74,Above Avg
288683,52,Below Avg
288748,80,Above Avg
288766,58,Below Avg
288844,80,Above Avg
288922,56,Below Avg
288955,74,Above Avg
289067,79,Above Avg
289187,71,Above Avg
289273,68,Above Avg
289436,70,Above Avg
289453,75,Above Avg
289595,61,Below Avg
289602,69,Above Avg
289632,64,Below Avg
289723,79,Above Avg
289810,65,Below Avg
289948,53,Below Avg
289977,82,Above Avg
289993,56,Below Avg
290051,57,Below Avg
290072,80,Above Avg
290274,66,Below Avg
290275,70,Above Avg
290300,66,Below Avg
290391,66,Below Avg
290422,78,Above Avg
290457,57,Below Avg
290770,81,Above Avg
290834,76,Above Avg
290855,51,Below Avg
290915,61,Below Avg
291066,65,Below Avg
291137,66,Below Avg
291182,66,Below Avg
291232,53,Below Avg
291297,71,Above Avg
291372,52,Below Avg
291437,54,Below Avg
291569,63,Below Avg
291576,54,Below Avg
291737,66,Below Avg
292154,81,Above Avg
292166,69,Above Avg
292178,68,Above Avg
292180,61,Below Avg
292218,73,Above Avg
292318,54,Below Avg
292345,77,Above Avg
292363,60,Below Avg
292459,73,Above Avg
292620,78,Above Avg
292800,67,Above Avg
292820,62,Below Avg
292965,51,Below Avg
293107,63,Below Avg
293173,58,Below Avg
293263,82,Above Avg
293290,81,Above Avg
293353,81,Above Avg
293359,56,Below Avg
293365,79,Above Avg
293437,67,Above Avg
293467,78,Above Avg
293501,59,Below Avg
293580,67,Above Avg
293609,62,Below Avg
293718,82,Above Avg
293724,58,Below Avg
293743,79,Above Avg
293804,65,Below Avg
293858,65,Below Avg
293871,66,Below Avg
293897,71,Above Avg
294052,78,Above Avg
294069,55,Below Avg
294074,74,Above Avg
294274,82,Above Avg
294615,78,Above Avg
294751,58,Below Avg
294955,59,Below Avg
294985,80,Above Avg
295045,69,Above Avg
295099,74,Above Avg
295109,61,Below Avg
295123,82,Above Avg
295230,59,Below Avg
295294,65,Below Avg
295351,56,Below Avg
295358,65,Below Avg
295469,76,Above Avg
295496,65,Below Avg
295567,54,Below Avg
295681,51,Below Avg
295765,72,Above Avg
296007,61,Below Avg
296008,75,Above Avg
296553,62,Below Avg
296587,51,Below Avg
297135,51,Below Avg
297176,80,Above Avg
297302,52,Below Avg
297328,60,Below Avg
297349,51,Below Avg
297407,67,Above Avg
297633,69,Above Avg
297720,50,Below Avg
297883,70,Above Avg
297960,70,Above Avg
298206,68,Above Avg
298267,74,Above Avg
298274,52,Below Avg
298306,72,Above Avg
298374,73,Above Avg
298462,69,Above Avg
298531,77,Above Avg
298671,75,Above Avg
298804,57,Below Avg
298830,80,Above Avg
298866,70,Above Avg
299115,72,Above Avg
299252,59,Below Avg
